# Altitude  Density [obj/km^3] of obj. larger than     0.100 m                  
 6950.1400   0.5894001E-10  0.5491491E-10  0.6296512E-10
 7000.1400   0.5982545E-10  0.5578273E-10  0.6386817E-10
 7050.1400   0.6013068E-10  0.5630449E-10  0.6395686E-10
 7100.1400   0.5851962E-10  0.5452061E-10  0.6251863E-10
 7150.1400   0.5774167E-10  0.5413150E-10  0.6135183E-10
 7200.1400   0.5648269E-10  0.5292524E-10  0.6004013E-10
 7250.1400   0.5763596E-10  0.5406156E-10  0.6121036E-10
 7300.1400   0.5717118E-10  0.5351299E-10  0.6082938E-10
 7350.1400   0.5720498E-10  0.5357442E-10  0.6083553E-10
 7400.1400   0.5744587E-10  0.5390583E-10  0.6098592E-10
 7450.1400   0.5559385E-10  0.5203215E-10  0.5915555E-10
 7500.1400   0.5584725E-10  0.5233283E-10  0.5936166E-10
 7550.1400   0.5770061E-10  0.5416298E-10  0.6123823E-10
 7600.1400   0.5758539E-10  0.5426513E-10  0.6090565E-10
 7650.1400   0.5598371E-10  0.5268293E-10  0.5928450E-10
 7700.1400   0.5657035E-10  0.5326549E-10  0.5987521E-10
 7750.1400   0.5633989E-10  0.5306075E-10  0.5961903E-10
 7800.1400   0.5825966E-10  0.5514379E-10  0.6137553E-10
 7850.1400   0.5890920E-10  0.5589242E-10  0.6192599E-10
 7900.1400   0.5667436E-10  0.5369255E-10  0.5965618E-10
 7950.1400   0.5513101E-10  0.5231819E-10  0.5794383E-10
 8000.1400   0.5584730E-10  0.5298934E-10  0.5870527E-10
 8050.1400   0.5354872E-10  0.5066178E-10  0.5643567E-10
 8100.1400   0.5015276E-10  0.4724793E-10  0.5305759E-10
 8150.1400   0.4539946E-10  0.4251675E-10  0.4828218E-10
 8200.1400   0.4269091E-10  0.3955256E-10  0.4582927E-10
 8250.1400   0.4345123E-10  0.4045204E-10  0.4645042E-10
 8300.1400   0.4240479E-10  0.3948605E-10  0.4532352E-10
 8350.1400   0.4225328E-10  0.3930992E-10  0.4519664E-10
 8400.1400   0.4258325E-10  0.3974586E-10  0.4542064E-10
 8450.1400   0.4228582E-10  0.3952964E-10  0.4504200E-10
 8500.1400   0.4071134E-10  0.3805546E-10  0.4336723E-10
 8550.1400   0.4032977E-10  0.3773087E-10  0.4292867E-10
 8600.1400   0.4026078E-10  0.3779486E-10  0.4272671E-10
 8650.1400   0.4034807E-10  0.3783391E-10  0.4286224E-10
 8700.1400   0.4031112E-10  0.3777524E-10  0.4284700E-10
 8750.1400   0.3974993E-10  0.3724294E-10  0.4225691E-10
 8800.1400   0.3914358E-10  0.3672159E-10  0.4156556E-10
 8850.1400   0.3857152E-10  0.3618506E-10  0.4095798E-10
 8900.1400   0.3883688E-10  0.3644878E-10  0.4122498E-10
 8950.1400   0.3894150E-10  0.3653901E-10  0.4134400E-10
 9000.1400   0.3844938E-10  0.3605001E-10  0.4084875E-10
 9050.1400   0.3881611E-10  0.3658767E-10  0.4104455E-10
 9100.1400   0.3896231E-10  0.3671136E-10  0.4121325E-10
 9150.1400   0.3755461E-10  0.3523440E-10  0.3987482E-10
 9200.1400   0.3745666E-10  0.3506403E-10  0.3984929E-10
 9250.1400   0.3701879E-10  0.3463902E-10  0.3939855E-10
 9300.1400   0.3712316E-10  0.3489588E-10  0.3935044E-10
 9350.1400   0.3708618E-10  0.3487401E-10  0.3929835E-10
 9400.1400   0.3708695E-10  0.3498102E-10  0.3919288E-10
 9450.1400   0.3664328E-10  0.3452290E-10  0.3876366E-10
 9500.1400   0.3706148E-10  0.3486821E-10  0.3925475E-10
 9550.1400   0.3727044E-10  0.3516441E-10  0.3937646E-10
 9600.1400   0.3756320E-10  0.3546857E-10  0.3965784E-10
 9650.1400   0.3774870E-10  0.3563613E-10  0.3986127E-10
 9700.1400   0.3739850E-10  0.3537273E-10  0.3942428E-10
 9750.1400   0.3759321E-10  0.3545102E-10  0.3973540E-10
 9800.1400   0.3701692E-10  0.3500772E-10  0.3902612E-10
 9850.1400   0.3663834E-10  0.3469885E-10  0.3857783E-10
 9900.1400   0.3685568E-10  0.3500081E-10  0.3871055E-10
 9950.1400   0.3721842E-10  0.3531954E-10  0.3911730E-10
10000.1400   0.3693564E-10  0.3501703E-10  0.3885425E-10
10050.1400   0.3633776E-10  0.3440315E-10  0.3827237E-10
10100.1400   0.3733610E-10  0.3543877E-10  0.3923344E-10
10150.1400   0.3641330E-10  0.3474442E-10  0.3808217E-10
10200.1400   0.3627139E-10  0.3459168E-10  0.3795110E-10
10250.1400   0.3612913E-10  0.3440269E-10  0.3785557E-10
10300.1400   0.3595501E-10  0.3424805E-10  0.3766197E-10
10350.1400   0.3607695E-10  0.3435837E-10  0.3779553E-10
10400.1400   0.3580100E-10  0.3431839E-10  0.3728362E-10
10450.1400   0.3493993E-10  0.3338159E-10  0.3649826E-10
10500.1400   0.3510449E-10  0.3352260E-10  0.3668638E-10
10550.1400   0.3566763E-10  0.3397618E-10  0.3735907E-10
10600.1400   0.3600114E-10  0.3426478E-10  0.3773750E-10
10650.1400   0.3560434E-10  0.3397925E-10  0.3722942E-10
10700.1400   0.3507211E-10  0.3346702E-10  0.3667719E-10
10750.1400   0.3578005E-10  0.3430204E-10  0.3725806E-10
10800.1400   0.3443260E-10  0.3307305E-10  0.3579216E-10
10850.1400   0.3486458E-10  0.3349251E-10  0.3623664E-10
10900.1400   0.3477253E-10  0.3343971E-10  0.3610535E-10
10950.1400   0.3478447E-10  0.3342003E-10  0.3614890E-10
11000.1400   0.3415914E-10  0.3281605E-10  0.3550222E-10
11050.1400   0.3407359E-10  0.3279739E-10  0.3534980E-10
11100.1400   0.3443532E-10  0.3320070E-10  0.3566994E-10
11150.1400   0.3532625E-10  0.3422011E-10  0.3643239E-10
11200.1400   0.3511569E-10  0.3398422E-10  0.3624715E-10
11250.1400   0.3506856E-10  0.3386842E-10  0.3626870E-10
11300.1400   0.3486420E-10  0.3364987E-10  0.3607854E-10
11350.1400   0.3437436E-10  0.3333657E-10  0.3541215E-10
11400.1400   0.3371074E-10  0.3266388E-10  0.3475759E-10
11450.1400   0.3384825E-10  0.3290976E-10  0.3478674E-10
11500.1400   0.3364696E-10  0.3266457E-10  0.3462936E-10
11550.1400   0.3300818E-10  0.3222525E-10  0.3379110E-10
11600.1400   0.3333402E-10  0.3254428E-10  0.3412376E-10
11650.1400   0.3409342E-10  0.3327585E-10  0.3491098E-10
11700.1400   0.3403409E-10  0.3316687E-10  0.3490131E-10
11750.1400   0.3367012E-10  0.3280033E-10  0.3453991E-10
11800.1400   0.3366691E-10  0.3278360E-10  0.3455023E-10
11850.1400   0.3290425E-10  0.3203927E-10  0.3376924E-10
11900.1400   0.3314158E-10  0.3235558E-10  0.3392758E-10
11950.1400   0.3272589E-10  0.3190150E-10  0.3355027E-10
12000.1400   0.3329461E-10  0.3247453E-10  0.3411468E-10
12050.1400   0.3327226E-10  0.3247758E-10  0.3406693E-10
12100.1400   0.3232639E-10  0.3155592E-10  0.3309685E-10
12150.1400   0.3261535E-10  0.3186941E-10  0.3336128E-10
12200.1400   0.3301145E-10  0.3224877E-10  0.3377414E-10
12250.1400   0.3229156E-10  0.3153247E-10  0.3305066E-10
12300.1400   0.3329193E-10  0.3247301E-10  0.3411084E-10
12350.1400   0.3383477E-10  0.3303035E-10  0.3463919E-10
12400.1400   0.3386470E-10  0.3303740E-10  0.3469200E-10
12450.1400   0.3393758E-10  0.3320089E-10  0.3467428E-10
12500.1400   0.3438695E-10  0.3364965E-10  0.3512425E-10
12550.1400   0.3360312E-10  0.3289913E-10  0.3430711E-10
12600.1400   0.3372730E-10  0.3309594E-10  0.3435866E-10
12650.1400   0.3436947E-10  0.3366128E-10  0.3507767E-10
12700.1400   0.3433242E-10  0.3370609E-10  0.3495875E-10
12750.1400   0.3518489E-10  0.3457855E-10  0.3579124E-10
12800.1400   0.3530145E-10  0.3467529E-10  0.3592762E-10
12850.1400   0.3541224E-10  0.3475752E-10  0.3606695E-10
12900.1400   0.3552838E-10  0.3496733E-10  0.3608943E-10
12950.1400   0.3560788E-10  0.3507462E-10  0.3614114E-10
13000.1400   0.3521334E-10  0.3463604E-10  0.3579065E-10
13050.1400   0.3548220E-10  0.3497970E-10  0.3598469E-10
13100.1400   0.3445402E-10  0.3399823E-10  0.3490981E-10
13150.1400   0.3441645E-10  0.3397685E-10  0.3485605E-10
13200.1400   0.3341713E-10  0.3297918E-10  0.3385508E-10
13250.1400   0.3328417E-10  0.3286490E-10  0.3370345E-10
13300.1400   0.3368367E-10  0.3329170E-10  0.3407564E-10
13350.1400   0.3292594E-10  0.3251072E-10  0.3334116E-10
13400.1400   0.3327659E-10  0.3281563E-10  0.3373755E-10
13450.1400   0.3290610E-10  0.3250009E-10  0.3331211E-10
13500.1400   0.3335959E-10  0.3296867E-10  0.3375052E-10
13550.1400   0.3206474E-10  0.3171119E-10  0.3241830E-10
13600.1400   0.3182873E-10  0.3143042E-10  0.3222704E-10
13650.1400   0.3150827E-10  0.3117101E-10  0.3184552E-10
13700.1400   0.3135858E-10  0.3102467E-10  0.3169249E-10
13750.1400   0.3171109E-10  0.3136458E-10  0.3205760E-10
13800.1400   0.3045008E-10  0.3007366E-10  0.3082649E-10
13850.1400   0.3005511E-10  0.2968037E-10  0.3042986E-10
13900.1400   0.2902757E-10  0.2872175E-10  0.2933340E-10
13950.1400   0.2831018E-10  0.2802399E-10  0.2859638E-10
14000.1400   0.2861621E-10  0.2834911E-10  0.2888331E-10
14050.1400   0.2890361E-10  0.2861900E-10  0.2918822E-10
14100.1400   0.2887700E-10  0.2857275E-10  0.2918126E-10
14150.1400   0.2958346E-10  0.2929356E-10  0.2987335E-10
14200.1400   0.2915091E-10  0.2884034E-10  0.2946148E-10
14250.1400   0.2825810E-10  0.2797138E-10  0.2854483E-10
14300.1400   0.2778560E-10  0.2749645E-10  0.2807475E-10
14350.1400   0.2731378E-10  0.2701863E-10  0.2760893E-10
14400.1400   0.2516282E-10  0.2488163E-10  0.2544400E-10
14450.1400   0.2492866E-10  0.2466029E-10  0.2519704E-10
14500.1400   0.2420545E-10  0.2392143E-10  0.2448948E-10
14550.1400   0.2442199E-10  0.2415902E-10  0.2468496E-10
14600.1400   0.2469172E-10  0.2442883E-10  0.2495460E-10
14650.1400   0.2331747E-10  0.2305542E-10  0.2357952E-10
14700.1400   0.2250171E-10  0.2222833E-10  0.2277509E-10
14750.1400   0.2096338E-10  0.2070095E-10  0.2122580E-10
14800.1400   0.1833395E-10  0.1806870E-10  0.1859921E-10
14850.1400   0.1883245E-10  0.1856723E-10  0.1909766E-10
14900.1400   0.1810328E-10  0.1783939E-10  0.1836716E-10
14950.1400   0.1701284E-10  0.1677974E-10  0.1724595E-10
15000.1400   0.1596780E-10  0.1572242E-10  0.1621317E-10
15050.1400   0.1617235E-10  0.1591122E-10  0.1643348E-10
15100.1400   0.1608111E-10  0.1583519E-10  0.1632702E-10
15150.1400   0.1564583E-10  0.1542021E-10  0.1587146E-10
15200.1400   0.1479533E-10  0.1455911E-10  0.1503156E-10
15250.1400   0.1396814E-10  0.1373689E-10  0.1419939E-10
15300.1400   0.1319306E-10  0.1297342E-10  0.1341269E-10
15350.1400   0.1413845E-10  0.1390357E-10  0.1437333E-10
15400.1400   0.1264046E-10  0.1242470E-10  0.1285622E-10
15450.1400   0.1140771E-10  0.1116764E-10  0.1164777E-10
15500.1400   0.1141432E-10  0.1121024E-10  0.1161840E-10
15550.1400   0.1146915E-10  0.1128315E-10  0.1165515E-10
15600.1400   0.1158493E-10  0.1139150E-10  0.1177836E-10
15650.1400   0.1182397E-10  0.1162962E-10  0.1201831E-10
15700.1400   0.1212966E-10  0.1192142E-10  0.1233790E-10
15750.1400   0.1235006E-10  0.1215082E-10  0.1254931E-10
15800.1400   0.1188377E-10  0.1167079E-10  0.1209675E-10
15850.1400   0.1129518E-10  0.1112036E-10  0.1147000E-10
15900.1400   0.1120099E-10  0.1104554E-10  0.1135644E-10
15950.1400   0.1142497E-10  0.1126156E-10  0.1158837E-10
16000.1400   0.1119821E-10  0.1103747E-10  0.1135896E-10
16050.1400   0.1132423E-10  0.1114950E-10  0.1149897E-10
16100.1400   0.1110087E-10  0.1091330E-10  0.1128843E-10
16150.1400   0.1067233E-10  0.1050282E-10  0.1084184E-10
16200.1400   0.1037810E-10  0.1021005E-10  0.1054615E-10
16250.1400   0.1028613E-10  0.1011479E-10  0.1045747E-10
16300.1400   0.1073373E-10  0.1056638E-10  0.1090108E-10
16350.1400   0.1014515E-10  0.9983661E-11  0.1030664E-10
16400.1400   0.1010334E-10  0.9941600E-11  0.1026508E-10
16450.1400   0.1018154E-10  0.1002256E-10  0.1034052E-10
16500.1400   0.9861946E-11  0.9693770E-11  0.1003012E-10
